"REF_DATE","GEO","DGUID","Mortgages","Increases and decreases","Type of mortgage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","46025","","","","0"
"2011-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","47844","","","","0"
"2012-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","49166","","","","0"
"2012-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","51223","","","","0"
"2012-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","51256","","","","0"
"2012-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","52762","","","","0"
"2013-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","54705","","","","0"
"2013-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","57624","","","","0"
"2013-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","57584","","","","0"
"2013-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","58136","","","","0"
"2014-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","61123","","","","0"
"2014-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","60138","","","","0"
"2014-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","63165","","","","0"
"2014-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","65248","","","","0"
"2015-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","70352","","","","0"
"2015-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","69528","","","","0"
"2015-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","73840","","","","0"
"2015-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","84474","","","","0"
"2016-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","80368","","","","0"
"2016-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","81222","","","","0"
"2016-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","83391","","","","0"
"2016-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","86728","","","","0"
"2017-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","87896","","","","0"
"2017-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","87847","","","","0"
"2017-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","90506","","","","0"
"2017-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","93486","","","","0"
"2018-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","98545","","","","0"
"2018-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","100947","","","","0"
"2018-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","108004","","","","0"
"2018-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","115733","","","","0"
"2019-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","115993","","","","0"
"2019-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","117015","","","","0"
"2019-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","120492","","","","0"
"2019-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","119404","","","","0"
"2020-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","126330","","","","0"
"2020-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","125066","","","","0"
"2020-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","125319","","","","0"
"2020-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","123778","","","","0"
"2021-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","121910","","","","0"
"2021-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","122169","","","","0"
"2021-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","126230","","","","0"
"2021-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","129596","","","","0"
"2022-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","134379","","","","0"
"2022-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","141386","","","","0"
"2022-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","156520","","","","0"
"2022-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","161423","","","","0"
"2023-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","180140","","","","0"
"2023-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, residential mortgages","Dollars","81","millions","6","v36460","1.3.1.2","181504","","","","0"
"2006-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","14300","","","","0"
"2006-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","14364","","","","0"
"2006-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","14819","","","","0"
"2006-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","16475","","","","0"
"2007-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","17162","","","","0"
"2007-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","15384","","","","0"
"2007-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","14722","","","","0"
"2007-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","14492","","","","0"
"2008-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","22385","","","","0"
"2008-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","22753","","","","0"
"2008-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","24500","","","","0"
"2008-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","28440","","","","0"
"2009-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","29510","","","","0"
"2009-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","27130","","","","0"
"2009-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","23891","","","","0"
"2009-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","22693","","","","0"
"2010-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","21867","","","","0"
"2010-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","24778","","","","0"
"2010-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","27374","","","","0"
"2010-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","25916","","","","0"
"2011-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","24920","","","","0"
"2011-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","23913","","","","0"
"2011-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","25943","","","","0"
"2011-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","23987","","","","0"
"2012-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","23076","","","","0"
"2012-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","23338","","","","0"
"2012-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","22297","","","","0"
"2012-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","23149","","","","0"
"2013-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","23226","","","","0"
"2013-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","24505","","","","0"
"2013-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","23577","","","","0"
"2013-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","27162","","","","0"
"2014-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","27809","","","","0"
"2014-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","26299","","","","0"
"2014-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","27289","","","","0"
"2014-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","28441","","","","0"
"2015-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","31764","","","","0"
"2015-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","31140","","","","0"
"2015-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","33891","","","","0"
"2015-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","43202","","","","0"
"2016-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","41524","","","","0"
"2016-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","42063","","","","0"
"2016-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","43655","","","","0"
"2016-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","45049","","","","0"
"2017-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","46163","","","","0"
"2017-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","45799","","","","0"
"2017-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","44718","","","","0"
"2017-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","45840","","","","0"
"2018-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","47659","","","","0"
"2018-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","49958","","","","0"
"2018-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","50433","","","","0"
"2018-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","54087","","","","0"
"2019-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","55107","","","","0"
"2019-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","55201","","","","0"
"2019-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","56582","","","","0"
"2019-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","56840","","","","0"
"2020-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","63019","","","","0"
"2020-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","61862","","","","0"
"2020-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","61594","","","","0"
"2020-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","60081","","","","0"
"2021-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","59514","","","","0"
"2021-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","58575","","","","0"
"2021-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","60069","","","","0"
"2021-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","58974","","","","0"
"2022-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","58847","","","","0"
"2022-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","61794","","","","0"
"2022-07","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","67263","","","","0"
"2022-10","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","67089","","","","0"
"2023-01","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","87530","","","","0"
"2023-04","Canada","2016A000011124","Mortgage loans outside Canada outstanding","Total, increases and decreases","Total, non-residential mortgages","Dollars","81","millions","6","v36461","1.3.1.5","88726","","","","0"
"2006-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","506","","","","0"
"2006-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","532","","","","0"
"2006-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","579","","","","0"
"2006-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","521","","","","0"
"2007-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","545","","","","0"
"2007-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","605","","","","0"
"2007-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","582","","","","0"
"2007-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","572","","","","0"
"2008-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","565","","","","0"
"2008-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","627","","","","0"
"2008-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","696","","","","0"
"2008-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","957","","","","0"
"2009-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1096","","","","0"
"2009-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1141","","","","0"
"2009-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1129","","","","0"
"2009-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1231","","","","0"
"2010-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1211","","","","0"
"2010-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1200","","","","0"
"2010-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1707","","","","0"
"2010-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1197","","","","0"
"2011-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1241","","","","0"
"2011-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1304","","","","0"
"2011-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1237","","","","0"
"2011-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1207","","","","0"
"2012-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1270","","","","0"
"2012-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1368","","","","0"
"2012-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1388","","","","0"
"2012-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1409","","","","0"
"2013-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1466","","","","0"
"2013-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1495","","","","0"
"2013-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1695","","","","0"
"2013-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1610","","","","0"
"2014-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1700","","","","0"
"2014-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1750","","","","0"
"2014-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1772","","","","0"
"2014-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1713","","","","0"
"2015-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1805","","","","0"
"2015-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1751","","","","0"
"2015-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1965","","","","0"
"2015-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2010","","","","0"
"2016-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2027","","","","0"
"2016-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1967","","","","0"
"2016-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1994","","","","0"
"2016-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1926","","","","0"
