Province,Centre,Total
,Georgian Highlands,25
,Mississippi Mills,52
,Mississippi Mills,52
,North Perth,42
,North Perth,42
,Prince Edward,141
,Prince Edward,141
,Saugeen Shores,117
,Saugeen Shores,117
,South Huron,25
,South Huron,25
,Wasaga Beach,306
,Wasaga Beach,306
,West Nipissing,71
,West Nipissing,71
,Brockville,27
,Brockville,17
,Brockville,60
,Brockville,5
,Brockville,6
,Brockville,115
,Centre Wellington,73
,Centre Wellington,73
,Cobourg,144
,Cobourg,144
,Collingwood,127
,Collingwood,127
,Elliot Lake,9
,Elliot Lake,9
,Temiskaming Shores,3
,Temiskaming Shores,--
,Temiskaming Shores,3
,Temiskaming Shores,21
,Temiskaming Shores,1
,Temiskaming Shores,28
,Hawkesbury,67
,Hawkesbury,67
,Ingersoll,47
,Ingersoll,47
,Kenora,18
,Kenora,18
,Leamington,37
,Leamington,75
,Leamington,112
,Midland,56
,Midland,24
,Midland,65
,Midland,145
,Orillia,77
,Orillia,53
,Orillia,80
,Orillia,210
,Owen Sound,46
,Owen Sound,19
,Owen Sound,65
,Pembroke,33
,Pembroke,51
,Pembroke,84
,Petawawa,94
,Petawawa,94
,Port Hope,84
,Port Hope,84
,Stratford,101
,Stratford,101
,Tillsonburg,128
,Tillsonburg,128
,Timmins,72
,Timmins,72
,Woodstock,147
,Woodstock,147
,Total,"58,865"
,Winnipeg,74
,Winnipeg,46
,Winnipeg,32
,Winnipeg,5
,Winnipeg,"2,098"
,Winnipeg,61
,Winnipeg,97
,Winnipeg,29
,Winnipeg,60
,Winnipeg,88
,Winnipeg,--
,Winnipeg,"2,590"
,Hanover,108
,Hanover,108
,St. Andrews,63
,St. Andrews,63
,Brandon,7
,Brandon,6
,Brandon,214
,Brandon,1
,Brandon,228
,Portage la Prairie,12
,Portage la Prairie,18
,Portage la Prairie,30
,Thompson,--
,Thompson,29
,Thompson,29
,Total,"3,048"
,Regina,2
,Regina,--
,Regina,2
,Regina,--
,Regina,811
,Regina,2
,Regina,24
,Regina,49
,Regina,--
,Regina,15
,Regina,--
,Regina,10
,Regina,1
,Regina,3
,Regina,6
,Regina,--
,Regina,1
,Regina,926
,Saskatoon,1
,Saskatoon,14
,Saskatoon,--
,Saskatoon,4
,Saskatoon,68
,Saskatoon,"1,011"
,Saskatoon,12
,Saskatoon,154
,Saskatoon,8
,Saskatoon,161
,Saskatoon,--
,Saskatoon,--
,Saskatoon,10
,Saskatoon,--
,Saskatoon,15
,Saskatoon,--
,Saskatoon,--
,Saskatoon,--
,Saskatoon,--
,Saskatoon,8
,Saskatoon,6
,Saskatoon,2
,Saskatoon,1
,Saskatoon,"1,475"
,Estevan,--
,Estevan,6
,Estevan,45
,Estevan,51
,Lloydminster,10
,Lloydminster,12
,Lloydminster,1
,Lloydminster,319
,Lloydminster,342
,Moose Jaw,6
,Moose Jaw,85
,Moose Jaw,91
,North Battleford,16
,North Battleford,--
,North Battleford,--
,North Battleford,32
,North Battleford,48
,Prince Albert,15
,Prince Albert,83
,Prince Albert,23
,Prince Albert,121
,Swift Current,10
,Swift Current,47
,Swift Current,57
,Yorkton,9
,Yorkton,49
,Yorkton,1
,Yorkton,--
,Yorkton,--
,Yorkton,59
,Total,"3,170"
,Calgary,424
,Calgary,"10,359"
,Calgary,541
,Calgary,292
,Calgary,"1,432"
,Calgary,7
,Calgary,2
,Calgary,55
,Calgary,"13,112"
,Edmonton,11
,Edmonton,106
,Edmonton,450
,Edmonton,2
,Edmonton,481
,Edmonton,26
,Edmonton,9
,Edmonton,1
,Edmonton,9
,Edmonton,--
,Edmonton,--
,Edmonton,4
,Edmonton,281
,Edmonton,2
,Edmonton,--
,Edmonton,--
,Edmonton,1
,Edmonton,--
,Edmonton,--
,Edmonton,8
,Edmonton,325
,Edmonton,585
,Edmonton,"1,032"
,Edmonton,325
,Edmonton,174
,Edmonton,"7,096"
,Edmonton,642
,Edmonton,36
,Edmonton,28
,Edmonton,5
,Edmonton,188
,Edmonton,12
,Edmonton,"11,839"
,Grande Prairie,--
,Grande Prairie,--
,Grande Prairie,23
,Grande Prairie,--
,Grande Prairie,"1,303"
,Grande Prairie,49
,Grande Prairie,"1,375"
,Lethbridge,36
,Lethbridge,775
,Lethbridge,9
,Lethbridge,12
,Lethbridge,--
,Lethbridge,2
,Lethbridge,60
,Lethbridge,894
,Medicine Hat,123
,Medicine Hat,847
,Medicine Hat,74
,Medicine Hat,"1,044"
,Red Deer,"1,136"
,Red Deer,"1,136"
,Brooks,56
,Brooks,1
,Brooks,77
,Brooks,3
,Brooks,--
,Brooks,8
,Brooks,145
,Camrose,276
,Camrose,276
,Canmore,215
,Canmore,215
,Cold Lake,203
,Cold Lake,149
,Cold Lake,20
,Cold Lake,--
,Cold Lake,1
,Cold Lake,--
,Cold Lake,373
,Lloydminster,220
,Lloydminster,220
,Okotoks,694
,Okotoks,694
,Wetaskiwin,81
,Wetaskiwin,81
,Wood Buffalo,"1,538"
,Wood Buffalo,"1,538"
,Total,"32,942"
,Abbotsford,998
,Abbotsford,273
,Abbotsford,2
,Abbotsford,"1,273"
,Kelowna,"1,286"
,Kelowna,47
,Kelowna,223
,Kelowna,62
,Kelowna,397
,Kelowna,"2,015"
,Vancouver,900
,Vancouver,258
,Vancouver,"3,552"
,Vancouver,187
,Vancouver,149
,Vancouver,"1,916"
,Vancouver,646
,Vancouver,"4,541"
,Vancouver,"2,021"
,Vancouver,756
,Vancouver,487
,Vancouver,1
,Vancouver,31
,Vancouver,151
,Vancouver,599
,Vancouver,132
,Vancouver,258
,Vancouver,270
,Vancouver,17
,Vancouver,1
,Vancouver,304
,Vancouver,639
,Vancouver,"17,816"
,Victoria,75
,Victoria,98
,Victoria,65
,Victoria,410
,Victoria,13
,Victoria,375
,Victoria,23
,Victoria,152
,Victoria,20
,Victoria,695
,Victoria,29
,Victoria,13
,Victoria,114
,Victoria,59
,Victoria,"2,141"
,Chilliwack,"1,072"
,Chilliwack,7
,Chilliwack,6
,Chilliwack,"1,085"
,Kamloops,4
,Kamloops,13
,Kamloops,566
,Kamloops,25
,Kamloops,18
,Kamloops,626
,Nanaimo,455
,Nanaimo,5
,Nanaimo,40
,Nanaimo,23
,Nanaimo,--
,Nanaimo,523
,Prince George,206
,Prince George,3
,Prince George,8
,Prince George,6
,Prince George,1
,Prince George,224
,Vernon,69
,Vernon,332
,Vernon,5
,Vernon,20
,Vernon,426
,Summerland,43
,Summerland,43
,Campbell River,310
,Campbell River,--
,Campbell River,9
,Campbell River,--
,Campbell River,319
,Courtenay,156
,Courtenay,406
,Courtenay,53
,Courtenay,27
,Courtenay,--
,Courtenay,34
,Courtenay,676
,Cranbrook,103
,Cranbrook,74
,Cranbrook,177
,Dawson Creek,--
,Dawson Creek,60
,Dawson Creek,15
,Dawson Creek,75
,Duncan,236
,Duncan,90
,Duncan,55
,Duncan,12
,Duncan,393
,Fort St. John,240
,Fort St. John,240
,Kitimat,22
,Kitimat,22
,Parksville,104
,Parksville,50
,Parksville,65
,Parksville,219
,Penticton,182
,Penticton,26
,Penticton,25
,Penticton,3
,Penticton,236
,Port Alberni,42
,Port Alberni,4
,Port Alberni,15
,Port Alberni,12
,Port Alberni,7
,Port Alberni,1
,Port Alberni,81
,Powell River,94
,Powell River,--
,Powell River,--
,Powell River,--
,Powell River,94
,Prince Rupert,--
,Prince Rupert,4
,Prince Rupert,4
,Quesnel,24
,Quesnel,26
,Quesnel,9
,Quesnel,--
,Quesnel,4
,Quesnel,3
,Quesnel,66
,Salmon Arm,198
,Salmon Arm,198
,Squamish,180
,Squamish,180
,Terrace,12
,Terrace,6
,Terrace,6
,Terrace,24
,Williams Lake,33
,Williams Lake,18
,Williams Lake,9
,Williams Lake,1
,Williams Lake,61
,Total,"29,237"
,Total,"176,384"
,St. John's,206
,St. John's,76
,St. John's,9
,St. John's,16
,St. John's,82
,St. John's,10
,St. John's,--
,St. John's,341
,St. John's,619
,St. John's,53
,St. John's,2
,St. John's,25
,St. John's,5
,St. John's,"1,444"
,Gander,94
,Gander,94
,Bay Roberts,1
,Bay Roberts,--
,Bay Roberts,13
,Bay Roberts,46
,Bay Roberts,2
,Bay Roberts,62
,Corner Brook,1
,Corner Brook,2
,Corner Brook,17
,Corner Brook,35
,Corner Brook,3
,Corner Brook,4
,Corner Brook,6
,Corner Brook,3
,Corner Brook,71
,Grand Falls-Windsor,115
,Grand Falls-Windsor,115
,Total,"1,786"
,Charlottetown,16
,Charlottetown,10
,Charlottetown,16
,Charlottetown,--
,Charlottetown,4
,Charlottetown,2
,Charlottetown,3
,Charlottetown,4
,Charlottetown,--
,Charlottetown,13
,Charlottetown,15
,Charlottetown,5
,Charlottetown,--
,Charlottetown,1
,Charlottetown,189
,Charlottetown,94
,Charlottetown,38
,Charlottetown,410
,Summerside,1
,Summerside,3
,Summerside,14
,Summerside,81
,Summerside,99
,Total,509
,Halifax,"2,593"
,Halifax,"2,593"
,Cape Breton,180
,Cape Breton,180
,Chester,48
,Chester,48
,East Hants,135
,East Hants,135
,"Kings, Subd. A",110
,"Kings, Subd. A",110
,Lunenburg,134
,Lunenburg,134
,Queens Rgm,8
,Queens Rgm,8
,West Hants,64
,West Hants,64
,Yarmouth,35
,Yarmouth,35
,Kentville,31
,Kentville,29
,Kentville,39
,Kentville,99
,New Glasgow,26
,New Glasgow,21
,New Glasgow,3
,New Glasgow,37
,New Glasgow,45
,New Glasgow,6
,New Glasgow,138
,Truro,102
,Truro,87
,Truro,72
,Truro,261
,Total,"3,805"
,Moncton,3
,Moncton,2
,Moncton,21
,Moncton,241
,Moncton,5
,Moncton,1
,Moncton,1
,Moncton,30
,Moncton,55
,Moncton,508
,Moncton,16
,Moncton,460
,Moncton,1
,Moncton,"1,344"
,Saint John,7
,Saint John,--
,Saint John,24
,Saint John,362
,Saint John,5
,Saint John,1
,Saint John,3
,Saint John,3
,Saint John,7
,Saint John,31
,Saint John,--
,Saint John,7
,Saint John,10
,Saint John,27
,Saint John,4
,Saint John,45
,Saint John,187
,Saint John,723
,Fredericton,91
,Fredericton,18
,Fredericton,19
,Fredericton,3
,Fredericton,48
,Fredericton,28
,Fredericton,38
,Fredericton,41
,Fredericton,434
,Fredericton,720
,Bathurst,15
,Bathurst,26
,Bathurst,12
,Bathurst,20
,Bathurst,33
,Bathurst,3
,Bathurst,109
,Campbellton,5
,Campbellton,5
,Campbellton,4
,Campbellton,3
,Campbellton,5
,Campbellton,22
,Edmundston,1
,Edmundston,3
,Edmundston,5
,Edmundston,29
,Edmundston,--
,Edmundston,38
,Miramichi,4
,Miramichi,4
,Miramichi,2
,Miramichi,45
,Miramichi,55
,Total,"3,011"
,Saguenay,650
,Saguenay,10
,Saguenay,34
,Saguenay,11
,Saguenay,705
,Montréal,98
,Montréal,13
,Montréal,24
,Montréal,216
,Montréal,46
,Montréal,69
,Montréal,40
,Montréal,19
,Montréal,464
,Montréal,270
,Montréal,34
,Montréal,810
,Montréal,--
,Montréal,171
,Montréal,284
,Montréal,660
,Montréal,85
,Montréal,186
,Montréal,5
,Montréal,41
,Montréal,34
,Montréal,444
,Montréal,3
,Montréal,291
,Montréal,101
,Montréal,--
,Montréal,958
,Montréal,939
,Montréal,"3,359"
,Montréal,--
,Montréal,"6,823"
,Montréal,4
,Montréal,--
,Montréal,34
,Montréal,7
,Montréal,46
,Montréal,3
,Montréal,--
,Montréal,169
,Montréal,7
,Montréal,99
,Montréal,2
,Montréal,1
,Montréal,1
,Montréal,188
,Montréal,7
,Montréal,52
,Montréal,123
,Montréal,368
,Montréal,17
,Montréal,47
,Montréal,120
,Montréal,14
,Montréal,156
,Montréal,463
,Montréal,1
,Montréal,83
,Montréal,192
,Montréal,95
,Montréal,50
,Montréal,42
,Montréal,19
,Montréal,34
,Montréal,97
,Montréal,353
,Montréal,--
,Montréal,524
,Montréal,4
,Montréal,--
,Montréal,19
,Montréal,160
,Montréal,257
,Montréal,43
,Montréal,413
,Montréal,45
,Montréal,66
,Montréal,27
,Montréal,9
,Montréal,59
,Montréal,415
,Montréal,703
,Montréal,21
,Montréal,8
,Montréal,101
,Montréal,65
,Montréal,603
,Montréal,240
,Montréal,610
,Montréal,35
,Montréal,"23,808"
,Gatineau,"2,719"
,Gatineau,55
,Gatineau,118
,Gatineau,111
,Gatineau,23
,Gatineau,30
,Gatineau,50
,Gatineau,1
,Gatineau,"3,107"
,Québec,72
,Québec,3
,Québec,1
,Québec,3
,Québec,1
,Québec,4
,Québec,5
,Québec,1
,Québec,52
,Québec,73
,Québec,67
,Québec,152
,Québec,27
,Québec,--
,Québec,83
,Québec,50
,Québec,3
,Québec,122
,Québec,41
,Québec,123
,Québec,--
,Québec,"3,553"
,Québec,6
,Québec,89
,Québec,879
,Québec,76
,Québec,"5,486"
,Sherbrooke,15
,Sherbrooke,3
,Sherbrooke,31
,Sherbrooke,849
,Sherbrooke,12
,Sherbrooke,--
,Sherbrooke,2
,Sherbrooke,19
,Sherbrooke,239
,Sherbrooke,"1,170"
,Trois-Rivières,923
,Trois-Rivières,3
,Trois-Rivières,43
,Trois-Rivières,156
,Trois-Rivières,"1,125"
,Drummondville,10
,Drummondville,36
,Drummondville,518
,Drummondville,--
,Drummondville,4
,Drummondville,568
,Granby,178
,Granby,12
,Granby,446
,Granby,26
,Granby,662
,Saint-Hyacinthe,33
,Saint-Hyacinthe,270
,Saint-Hyacinthe,--
,Saint-Hyacinthe,1
,Saint-Hyacinthe,304
,Saint-Jean-sur-Richelieu,498
,Saint-Jean-sur-Richelieu,498
,Shawinigan,5
,Shawinigan,100
,Shawinigan,56
,Shawinigan,161
,Gaspé,103
,Gaspé,103
,Les Îles-de-la-Madeleine,12
,Les Îles-de-la-Madeleine,12
,Montmagny,45
,Montmagny,45
,Mont-Laurier,65
,Mont-Laurier,65
,Prévost,152
,Prévost,152
,Rawdon,100
,Rawdon,100
,Roberval,16
,Roberval,16
,Sainte-Adèle,78
,Sainte-Adèle,78
,Sainte-Sophie,155
,Sainte-Sophie,155
,Saint-Félicien,54
,Saint-Félicien,54
,Saint-Lin-Laurentides,259
,Saint-Lin-Laurentides,259
,Sainte-Marie,117
,Sainte-Marie,117
,Alma,134
,Alma,--
,Alma,5
,Alma,139
,Amos,3
,Amos,9
,Amos,2
,Amos,24
,Amos,--
,Amos,--
,Amos,3
,Amos,41
,Baie-Comeau,--
,Baie-Comeau,18
,Baie-Comeau,1
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,19
,Campbellton,--
,Campbellton,--
,Cowansville,70
,Cowansville,4
,Cowansville,74
,Dolbeau-Mistassini,42
,Dolbeau-Mistassini,42
,Hawkesbury,4
,Hawkesbury,4
,Joliette,111
,Joliette,--
,Joliette,121
,Joliette,51
,Joliette,70
,Joliette,353
,Lachute,190
,Lachute,190
,La Tuque,21
,La Tuque,--
,La Tuque,21
,Matane,38
,Matane,1
,Matane,39
,Rimouski,1
,Rimouski,40
,Rimouski,295
,Rimouski,--
,Rimouski,336
,Rivière-du-Loup,17
,Rivière-du-Loup,12
,Rivière-du-Loup,116
,Rivière-du-Loup,5
,Rivière-du-Loup,150
,Rouyn-Noranda,115
,Rouyn-Noranda,115
,Saint-Georges,224
,Saint-Georges,1
,Saint-Georges,4
,Saint-Georges,229
,Sept-Îles,69
,Sept-Îles,69
,Sorel-Tracy,10
,Sorel-Tracy,1
,Sorel-Tracy,--
,Sorel-Tracy,211
,Sorel-Tracy,3
,Sorel-Tracy,21
,Sorel-Tracy,246
,Thetford Mines,50
,Thetford Mines,2
,Thetford Mines,52
,Val d'Or,154
,Val d'Or,154
,Salaberry-de-Valleyfield,341
,Salaberry-de-Valleyfield,341
,Victoriaville,--
,Victoriaville,21
,Victoriaville,345
,Victoriaville,21
,Victoriaville,387
,Total,"41,751"
,Barrie,94
,Barrie,299
,Barrie,611
,Barrie,"1,004"
,Brantford,140
,Brantford,383
,Brantford,523
,Guelph,702
,Guelph,67
,Guelph,769
,Hamilton,883
,Hamilton,"1,662"
,Hamilton,172
,Hamilton,"2,717"
,Kingston,9
,Kingston,901
,Kingston,79
,Kingston,79
,Kingston,"1,068"
,Kitchener,26
,Kitchener,160
,Kitchener,"1,313"
,Kitchener,474
,Kitchener,237
,Kitchener,"2,210"
,London,48
,London,255
,London,12
,London,167
,London,41
,London,114
,London,"2,495"
,London,8
,London,"3,140"
,St. Catharines-Niagara,126
,St. Catharines-Niagara,19
,St. Catharines-Niagara,7
,St. Catharines-Niagara,81
,St. Catharines-Niagara,86
,St. Catharines-Niagara,35
,St. Catharines-Niagara,221
,St. Catharines-Niagara,121
,St. Catharines-Niagara,192
,St. Catharines-Niagara,82
,St. Catharines-Niagara,970
,Oshawa,855
,Oshawa,797
,Oshawa,687
,Oshawa,"2,339"
,Ottawa,167
,Ottawa,130
,Ottawa,"6,135"
,Ottawa,"6,432"
,Peterborough,16
,Peterborough,7
,Peterborough,252
,Peterborough,62
,Peterborough,19
,Peterborough,356
,Greater Sudbury,566
,Greater Sudbury,566
,Thunder Bay,3
,Thunder Bay,199
,Thunder Bay,14
,Thunder Bay,2
,Thunder Bay,1
,Thunder Bay,--
,Thunder Bay,15
,Thunder Bay,234
,Toronto,160
,Toronto,"1,008"
,Toronto,216
,Toronto,"2,944"
,Toronto,"3,031"
,Toronto,893
,Toronto,877
,Toronto,437
,Toronto,560
,Toronto,20
,Toronto,70
,Toronto,189
,Toronto,"13,450"
,Toronto,"2,988"
,Toronto,"4,176"
,Toronto,89
,Toronto,63
,Toronto,76
,Toronto,"1,648"
,Toronto,"2,553"
,Toronto,271
,Toronto,289
,Toronto,250
,Toronto,"36,258"
,Windsor,43
,Windsor,69
,Windsor,291
,Windsor,21
,Windsor,127
,Windsor,551
,Belleville,164
,Belleville,154
,Belleville,318
,Chatham-Kent,142
,Chatham-Kent,142
,Cornwall,54
,Cornwall,62
,Cornwall,116
,Kawartha Lakes,372
,Kawartha Lakes,372
,Norfolk,284
,Norfolk,284
,North Bay,4
,North Bay,21
,North Bay,212
,North Bay,21
,North Bay,258
,Sarnia,62
,Sarnia,235
,Sarnia,4
,Sarnia,301
,Sault Sainte-Marie,1
,Sault Sainte-Marie,1
,Sault Sainte-Marie,93
,Sault Sainte-Marie,3
,Sault Sainte-Marie,98
,Bracebridge,114
,Bracebridge,114
,Brighton,116
,Brighton,116
,Brock,9
,Brock,9
,Trent Hills,53
,Trent Hills,53
,Erin,17
,Erin,17
,Essex,33
,Essex,33
,Haldimand County,101
,Haldimand County,101
,Gravenhurst,43
,Gravenhurst,43
,Greater Napanee,73
,Greater Napanee,73
,Huntsville,117
,Huntsville,117
,Kincardine,28
,Kincardine,28
,Lambton Shores,6
,Lambton Shores,6
,Meaford,66
,Meaford,66
,Mississippi Mills,64
,Mississippi Mills,64
,North Grenville,122
,North Grenville,122
,North Perth,54
,North Perth,54
,Prince Edward,115
,Prince Edward,115
,Saugeen Shores,122
,Saugeen Shores,122
,Scugog,95
,Scugog,95
,The Nation,109
,The Nation,109
,Wasaga Beach,306
,Wasaga Beach,306
,West Nipissing,50
,West Nipissing,50
,West Grey,29
,West Grey,29
,Brockville,24
,Brockville,19
,Brockville,20
,Brockville,63
,Centre Wellington,61
,Centre Wellington,61
,Cobourg,56
,Cobourg,56
,Collingwood,313
,Collingwood,313
,Elliot Lake,20
,Elliot Lake,20
,Temiskaming Shores,2
,Temiskaming Shores,--
,Temiskaming Shores,4
,Temiskaming Shores,16
,Temiskaming Shores,22
,Hawkesbury,37
,Hawkesbury,37
,Ingersoll,31
,Ingersoll,31
,Kenora,12
,Kenora,12
,Leamington,46
,Leamington,92
,Leamington,138
,Midland,40
,Midland,50
,Midland,107
,Midland,197
,Orillia,62
,Orillia,274
,Orillia,336
,Owen Sound,54
,Owen Sound,72
,Owen Sound,126
,Pembroke,31
,Pembroke,40
,Pembroke,71
,Petawawa,92
,Petawawa,92
,Port Hope,51
,Port Hope,51
,Stratford,85
,Stratford,85
,Tillsonburg,59
,Tillsonburg,59
,Timmins,49
,Timmins,49
,Woodstock,159
,Woodstock,159
,Total,"64,846"
,Winnipeg,74
,Winnipeg,39
,Winnipeg,61
,Winnipeg,4
,Winnipeg,"2,999"
,Winnipeg,62
,Winnipeg,111
,Winnipeg,62
,Winnipeg,58
,Winnipeg,70
,Winnipeg,3
,Winnipeg,"3,543"
,Hanover,104
,Hanover,104
,St. Andrews,57
,St. Andrews,57
,Steinbach,163
,Steinbach,163
,Brandon,13
,Brandon,9
,Brandon,254
,Brandon,1
,Brandon,277
,Portage la Prairie,7
,Portage la Prairie,22
,Portage la Prairie,29
,Thompson,--
,Thompson,44
,Thompson,44
,Total,"4,217"
,Regina,1
,Regina,--
,Regina,3
,Regina,1
,Regina,913
,Regina,9
,Regina,14
,Regina,75
,Regina,2
,Regina,16
,Regina,--
,Regina,11
,Regina,--
,Regina,12
,Regina,13
,Regina,--
,Regina,3
,Regina,"1,073"
,Saskatoon,--
,Saskatoon,3
,Saskatoon,1
,Saskatoon,3
,Saskatoon,61
,Saskatoon,"1,699"
,Saskatoon,12
,Saskatoon,169
,Saskatoon,25
,Saskatoon,289
,Saskatoon,10
,Saskatoon,8
,Saskatoon,15
,Saskatoon,--
,Saskatoon,25
,Saskatoon,--
,Saskatoon,5
,Saskatoon,--
,Saskatoon,4
,Saskatoon,27
,Saskatoon,9
,Saskatoon,1
,Saskatoon,3
,Saskatoon,"2,369"
,Estevan,11
,Estevan,43
,Estevan,54
,Lloydminster,18
,Lloydminster,5
,Lloydminster,2
,Lloydminster,146
,Lloydminster,171
,Moose Jaw,5
,Moose Jaw,140
,Moose Jaw,145
,North Battleford,47
,North Battleford,--
,North Battleford,5
,North Battleford,65
,North Battleford,117
,Prince Albert,22
,Prince Albert,99
,Prince Albert,23
,Prince Albert,144
,Swift Current,12
,Swift Current,85
,Swift Current,97
,Yorkton,23
,Yorkton,82
,Yorkton,3
,Yorkton,1
,Yorkton,--
,Yorkton,109
,Total,"4,279"
,Calgary,422
,Calgary,"11,847"
,Calgary,302
,Calgary,307
,Calgary,"1,288"
,Calgary,9
,Calgary,1
,Calgary,19
,Calgary,"14,195"
,Edmonton,19
,Edmonton,115
,Edmonton,405
,Edmonton,9
,Edmonton,504
,Edmonton,41
,Edmonton,2
,Edmonton,--
,Edmonton,4
,Edmonton,--
,Edmonton,1
,Edmonton,5
,Edmonton,260
,Edmonton,2
,Edmonton,--
,Edmonton,--
,Edmonton,--
,Edmonton,--
,Edmonton,--
,Edmonton,7
,Edmonton,311
,Edmonton,561
,Edmonton,"1,060"
,Edmonton,543
,Edmonton,243
,Edmonton,"6,524"
,Edmonton,347
,Edmonton,55
,Edmonton,14
,Edmonton,6
,Edmonton,157
,Edmonton,22
,Edmonton,"11,217"
,Grande Prairie,154
,Grande Prairie,6
,Grande Prairie,25
,Grande Prairie,4
,Grande Prairie,"1,170"
,Grande Prairie,45
,Grande Prairie,"1,404"
,Lethbridge,52
,Lethbridge,792
,Lethbridge,39
,Lethbridge,41
,Lethbridge,--
,Lethbridge,10
,Lethbridge,98
,Lethbridge,"1,032"
,Medicine Hat,103
,Medicine Hat,898
,Medicine Hat,33
,Medicine Hat,"1,034"
,Red Deer,966
,Red Deer,966
,Bonnyville No 87,120
,Bonnyville No 87,120
,Clearwater County,78
,Clearwater County,78
,Foothills No 31,325
,Foothills No 31,325
,High River,264
,High River,264
,Lacombe,153
,Lacombe,153
,Lacombe County,75
,Lacombe County,75
,Mackenzie No 23,62
,Mackenzie No 23,62
,Mountain View County,131
,Mountain View County,131
,Red Deer County,113
,Red Deer County,113
,Strathmore,303
,Strathmore,303
,Sylvan Lake,267
,Sylvan Lake,267
,Wetaskiwin County No 10,69
,Wetaskiwin County No 10,69
,Yellowhead County,61
,Yellowhead County,61
,Brooks,33
,Brooks,--
,Brooks,57
,Brooks,4
,Brooks,1
,Brooks,12
,Brooks,107
,Camrose,209
,Camrose,209
,Canmore,400
,Canmore,400
,Cold Lake,84
,Cold Lake,84
,Lloydminster,191
,Lloydminster,191
,Okotoks,509
,Okotoks,509
,Wetaskiwin,105
,Wetaskiwin,105
,Wood Buffalo,"1,277"
,Wood Buffalo,"1,277"
,Total,"34,751"
,Abbotsford,860
,Abbotsford,212
,Abbotsford,--
,Abbotsford,"1,072"
,Kelowna,"2,019"
,Kelowna,41
,Kelowna,297
,Kelowna,71
,Kelowna,714
,Kelowna,"3,142"
,Vancouver,"1,102"
,Vancouver,60
,Vancouver,"4,104"
,Vancouver,294
,Vancouver,166
,Vancouver,"1,730"
,Vancouver,333
,Vancouver,"3,072"
,Vancouver,"2,526"
,Vancouver,654
,Vancouver,"1,103"
,Vancouver,3
,Vancouver,14
,Vancouver,764
,Vancouver,839
,Vancouver,102
,Vancouver,833
,Vancouver,165
,Vancouver,27
,Vancouver,1
,Vancouver,336
,Vancouver,922
,Vancouver,"19,150"
,Victoria,44
,Victoria,66
,Victoria,59
,Victoria,439
,Victoria,13
,Victoria,464
,Victoria,128
,Victoria,177
,Victoria,12
,Victoria,442
,Victoria,101
,Victoria,13
,Victoria,165
,Victoria,26
,Victoria,"2,149"
,Chilliwack,"1,289"
,Chilliwack,42
,Chilliwack,--
,Chilliwack,"1,331"
,Kamloops,3
,Kamloops,18
,Kamloops,550
,Kamloops,34
,Kamloops,32
,Kamloops,637
,Nanaimo,966
,Nanaimo,6
,Nanaimo,17
,Nanaimo,27
,Nanaimo,"1,016"
,Prince George,190
,Prince George,10
,Prince George,4
,Prince George,2
,Prince George,--
,Prince George,206
,Vernon,80
,Vernon,398
,Vernon,7
,Vernon,25
,Vernon,510
,Summerland,87
,Summerland,87
,Campbell River,419
,Campbell River,1
,Campbell River,6
,Campbell River,--
,Campbell River,426
,Courtenay,230
,Courtenay,261
,Courtenay,73
,Courtenay,27
,Courtenay,46
,Courtenay,637
,Cranbrook,158
,Cranbrook,55
,Cranbrook,213
,Dawson Creek,117
,Dawson Creek,117
,Duncan,208
,Duncan,2
,Duncan,33
,Duncan,22
,Duncan,265
,Fort St. John,10
,Fort St. John,269
,Fort St. John,29
,Fort St. John,308
,Kitimat,11
,Kitimat,11
,Parksville,143
,Parksville,55
,Parksville,39
,Parksville,237
,Penticton,261
,Penticton,28
,Penticton,11
,Penticton,1
,Penticton,301
,Port Alberni,69
,Port Alberni,7
,Port Alberni,15
,Port Alberni,3
,Port Alberni,5
,Port Alberni,99
,Powell River,55
,Powell River,--
,Powell River,--
,Powell River,55
,Prince Rupert,--
,Prince Rupert,8
,Prince Rupert,8
,Quesnel,64
,Quesnel,21
,Quesnel,15
,Quesnel,--
,Quesnel,1
,Quesnel,--
,Quesnel,101
,Salmon Arm,149
,Salmon Arm,149
,Squamish,344
,Squamish,344
,Terrace,58
,Terrace,6
,Terrace,4
,Terrace,68
,Williams Lake,26
,Williams Lake,8
,Williams Lake,9
,Williams Lake,43
,Total,"32,682"
,Total,"191,637"
,St. John's,237
,St. John's,66
,St. John's,16
,St. John's,17
,St. John's,116
,St. John's,20
,St. John's,2
,St. John's,406
,St. John's,671
,St. John's,65
,St. John's,2
,St. John's,20
,St. John's,10
,St. John's,"1,648"
,Gander,104
,Gander,104
,Bay Roberts,7
,Bay Roberts,1
,Bay Roberts,17
,Bay Roberts,44
,Bay Roberts,4
,Bay Roberts,73
,Corner Brook,--
,Corner Brook,1
,Corner Brook,27
,Corner Brook,33
,Corner Brook,6
,Corner Brook,1
,Corner Brook,2
,Corner Brook,1
,Corner Brook,71
,Grand Falls-Windsor,83
,Grand Falls-Windsor,83
,Total,"1,979"
,Charlottetown,15
,Charlottetown,15
,Charlottetown,13
,Charlottetown,--
,Charlottetown,3
,Charlottetown,4
,Charlottetown,--
,Charlottetown,4
,Charlottetown,--
