"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Quebec","2016A000224","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413451","7.12.1","61700","A","","","0"
"2021","Quebec","2016A000224","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413451","7.12.1","61400","A","","","0"
"2006","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","67600","A","","","0"
"2007","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","70100","A","","","0"
"2008","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","70800","A","","","0"
"2009","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","72400","A","","","0"
"2010","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","71000","A","","","0"
"2011","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","71600","A","","","0"
"2012","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","74600","A","","","0"
"2013","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","75200","A","","","0"
"2014","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","76200","A","","","0"
"2015","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","77200","A","","","0"
"2016","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","78100","A","","","0"
"2017","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","79900","A","","","0"
"2018","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","80900","A","","","0"
"2019","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","83900","A","","","0"
"2020","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","88600","A","","","0"
"2021","Quebec","2016A000224","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413452","7.12.2","89400","A","","","0"
"2006","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","26700","B","","","0"
"2007","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","27900","B","","","0"
"2008","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","27800","B","","","0"
"2009","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","28400","B","","","0"
"2010","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","29100","B","","","0"
"2011","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","29100","B","","","0"
"2012","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","30500","B","","","0"
"2013","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","29800","B","","","0"
"2014","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","31000","B","","","0"
"2015","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","30100","B","","","0"
"2016","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","30100","B","","","0"
"2017","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","30700","B","","","0"
"2018","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","30300","B","","","0"
"2019","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","30200","B","","","0"
"2020","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","33800","A","","","0"
"2021","Quebec","2016A000224","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413464","7.12.14","34200","B","","","0"


