"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","53200","A","","","0"
"2010","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","53200","A","","","0"
"2011","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","54000","A","","","0"
"2012","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","54900","A","","","0"
"2013","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","55900","A","","","0"
"2014","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","56300","A","","","0"
"2015","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","56100","A","","","0"
"2016","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","56200","A","","","0"
"2017","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","55700","A","","","0"
"2018","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","56800","A","","","0"
"2019","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","56600","A","","","0"
"2020","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","59700","A","","","0"
"2021","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","60700","A","","","0"
"2006","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","64800","A","","","0"
"2007","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","67100","A","","","0"
"2008","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","67000","A","","","0"
"2009","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","69300","A","","","0"
"2010","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","69800","A","","","0"
"2011","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","72200","A","","","0"
"2012","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","72100","A","","","0"
"2013","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","74100","A","","","0"
"2014","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","75500","A","","","0"
"2015","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","77100","A","","","0"
"2016","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","75700","A","","","0"
"2017","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","75900","A","","","0"
"2018","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","76200","A","","","0"
"2019","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","76800","A","","","0"
"2020","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","83500","A","","","0"
"2021","Atlantic provinces","2016A00011","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412252","2.12.2","81900","A","","","0"
"2006","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","24100","B","","","0"
"2007","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","25600","B","","","0"
"2008","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","25000","B","","","0"
"2009","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","25800","B","","","0"
"2010","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","26100","B","","","0"
"2011","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","26800","B","","","0"
"2012","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","28000","B","","","0"
"2013","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","29900","B","","","0"
"2014","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","28600","B","","","0"
"2015","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","27000","B","","","0"
"2016","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","28400","B","","","0"
"2017","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","28900","B","","","0"
"2018","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","28700","A","","","0"
"2019","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","29900","B","","","0"
"2020","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","32000","A","","","0"
"2021","Atlantic provinces","2016A00011","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412264","2.12.14","32700","A","","","0"


