"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","63900","A","","","0"
"2018","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","63400","A","","","0"
"2019","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","62700","A","","","0"
"2020","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","65100","A","","","0"
"2021","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","64700","A","","","0"
"2006","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","70500","A","","","0"
"2007","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","75200","B","","","0"
"2008","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","76800","A","","","0"
"2009","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","78300","B","","","0"
"2010","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","80700","B","","","0"
"2011","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","77900","A","","","0"
"2012","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","79900","A","","","0"
"2013","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","80800","A","","","0"
"2014","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","80900","A","","","0"
"2015","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","82000","A","","","0"
"2016","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","82500","A","","","0"
"2017","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","85900","A","","","0"
"2018","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","83800","A","","","0"
"2019","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","82900","A","","","0"
"2020","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","87800","A","","","0"
"2021","Manitoba","2016A000246","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414172","10.12.2","85700","A","","","0"
"2006","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","27200","B","","","0"
"2007","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","28300","C","","","0"
"2008","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","32400","C","","","0"
"2009","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","32200","B","","","0"
"2010","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","30300","C","","","0"
"2011","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","31700","C","","","0"
"2012","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","31900","B","","","0"
"2013","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","33400","B","","","0"
"2014","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","34500","B","","","0"
"2015","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","35400","B","","","0"
"2016","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","33200","B","","","0"
"2017","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","32300","B","","","0"
"2018","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","34200","B","","","0"
"2019","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","32600","B","","","0"
"2020","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","35000","B","","","0"
"2021","Manitoba","2016A000246","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414184","10.12.14","33900","A","","","0"


