"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","53700","B","","","0"
"2013","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","54700","A","","","0"
"2014","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","54900","A","","","0"
"2015","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","53400","A","","","0"
"2016","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","54800","B","","","0"
"2017","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","54400","A","","","0"
"2018","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","54600","A","","","0"
"2019","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","55100","A","","","0"
"2020","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","59400","A","","","0"
"2021","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","60200","A","","","0"
"2006","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","67600","A","","","0"
"2007","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","69200","A","","","0"
"2008","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","66600","A","","","0"
"2009","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","68700","B","","","0"
"2010","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","69200","A","","","0"
"2011","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","72800","A","","","0"
"2012","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","73300","B","","","0"
"2013","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","74300","B","","","0"
"2014","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","74800","A","","","0"
"2015","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","76800","A","","","0"
"2016","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","76100","A","","","0"
"2017","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","76000","A","","","0"
"2018","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","76300","A","","","0"
"2019","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","78200","A","","","0"
"2020","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","84000","A","","","0"
"2021","Nova Scotia","2016A000212","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412972","5.12.2","83500","A","","","0"
"2006","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","25100","C","","","0"
"2007","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","27200","C","","","0"
"2008","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","25700","C","","","0"
"2009","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","25900","B","","","0"
"2010","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","26500","B","","","0"
"2011","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","27000","C","","","0"
"2012","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","30200","B","","","0"
"2013","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","30500","C","","","0"
"2014","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","27400","C","","","0"
"2015","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","27900","C","","","0"
"2016","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","29300","C","","","0"
"2017","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","30300","B","","","0"
"2018","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","30300","B","","","0"
"2019","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","29500","B","","","0"
"2020","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","31900","B","","","0"
"2021","Nova Scotia","2016A000212","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412984","5.12.14","32400","B","","","0"


