"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","72500","A","","","0"
"2021","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","73000","A","","","0"
"2006","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","81700","A","","","0"
"2007","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","83700","A","","","0"
"2008","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","83900","A","","","0"
"2009","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","82500","A","","","0"
"2010","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","84600","A","","","0"
"2011","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","84100","A","","","0"
"2012","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","86400","A","","","0"
"2013","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","85400","A","","","0"
"2014","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","88900","A","","","0"
"2015","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","90100","A","","","0"
"2016","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","89800","A","","","0"
"2017","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","91300","A","","","0"
"2018","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","95100","A","","","0"
"2019","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","93600","A","","","0"
"2020","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","99900","A","","","0"
"2021","Ontario","2016A000235","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413692","8.12.2","99100","A","","","0"
"2006","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","31400","B","","","0"
"2007","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","30900","C","","","0"
"2008","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","31400","C","","","0"
"2009","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","33200","C","","","0"
"2010","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","33600","C","","","0"
"2011","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","30200","C","","","0"
"2012","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","31300","B","","","0"
"2013","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","33500","C","","","0"
"2014","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","33300","B","","","0"
"2015","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","32200","B","","","0"
"2016","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","32600","B","","","0"
"2017","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","33500","B","","","0"
"2018","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","33100","B","","","0"
"2019","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","35400","B","","","0"
"2020","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","36200","A","","","0"
"2021","Ontario","2016A000235","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413704","8.12.14","37700","B","","","0"


