"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","65100","A","","","0"
"2018","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","63000","A","","","0"
"2019","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","65100","A","","","0"
"2020","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","69700","A","","","0"
"2021","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","68500","A","","","0"
"2006","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","79600","A","","","0"
"2007","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","81600","A","","","0"
"2008","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","86400","B","","","0"
"2009","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","84200","A","","","0"
"2010","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","83400","B","","","0"
"2011","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","84200","A","","","0"
"2012","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","84900","A","","","0"
"2013","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","85700","A","","","0"
"2014","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","87200","B","","","0"
"2015","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","89000","B","","","0"
"2016","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","89900","B","","","0"
"2017","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","91500","A","","","0"
"2018","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","95400","A","","","0"
"2019","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","93000","A","","","0"
"2020","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","97400","A","","","0"
"2021","British Columbia","2016A000259","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414892","13.12.2","97800","A","","","0"
"2006","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","29200","C","","","0"
"2007","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","30300","C","","","0"
"2008","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","32000","C","","","0"
"2009","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","31900","C","","","0"
"2010","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","29400","C","","","0"
"2011","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","27900","C","","","0"
"2012","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","29100","C","","","0"
"2013","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","32800","C","","","0"
"2014","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","32800","C","","","0"
"2015","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","26800","B","","","0"
"2016","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","30700","B","","","0"
"2017","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","31700","B","","","0"
"2018","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","32700","B","","","0"
"2019","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","33300","B","","","0"
"2020","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","37900","B","","","0"
"2021","British Columbia","2016A000259","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414904","13.12.14","39200","B","","","0"


